ETE16EnA12;25;0;1;9.81;1.87
ETE16EnB21;25;0;1;9.74;19.91
ETE16EnC22;25;1;1;9.52;5.59
ETE16Fourier21;25;1;1;8.22;5.65
ETE16Mat11;25;0;1;7.98;16.28
ETE16Meca11;25;0;0;3.81;
ETE16Mesure01;25;0;0;0.95;
ETE16Prog21;25;1;0;2.52;
ETE16Thermo31;25;1;0;4.67;
AUT16Ana31;25;0;0;0.12;
AUT16Elec21;25;0;0;2.36;
AUT16EnB221;25;1;0;2.58;
AUT16Fourier21;25;1;0;3.51;
AUT16Mat11;25;0;0;4.69;
AUT16Meca01;25;0;0;1.4;
AUT16Mesure01;25;1;0;3.52;
AUT16Signal11;25;0;1;9.81;1.32
AUT16Thermo11;25;0;0;4.61;
PRN17Elec01;25;1;1;7.03;19.12
PRN17Fluid01;25;0;0;4.41;
PRN17Fourier12;25;1;0;1.69;
PRN17Prog11;25;0;0;3.13;
ETE17Ana01;25;1;1;9.3;8.9
ETE17Control21;25;0;0;2.43;
ETE17Data01;25;0;1;6.45;2.95
ETE17EnB22;25;1;1;7.84;16.58
ETE17Fourier21;25;1;1;5.23;9.08
ETE17LinAlg01;25;1;0;1.32;
ETE17Thermo01;25;1;1;7.39;1.04
AUT17Control11;25;1;0;4.81;
AUT17EnA121;25;0;0;2.4;
AUT17Proba11;25;1;1;9.56;0.26
AUT17Signal11;25;1;0;2.63;
AUT17Techno21;25;0;1;6.53;2.44
PRN18Ana41;25;1;1;5.07;
PRN18Complex02;25;0;0;2.14;
PRN18DevWeb11;25;1;0;0.5;
PRN18EnA121;25;0;0;0.75;
PRN18EnA211;25;0;0;2.25;
PRN18Mesure11;25;0;1;5.92;
PRN18Num01;25;1;0;2.73;
PRN18Num21;25;0;1;7.64;
PRN18Prog02;25;0;1;7.63;
PRN18Thermo01;25;0;1;9.97;
PRN18Topo11;25;1;1;9.33;
ETE18Control21;25;0;1;6.35;
ETE18EnA22;25;0;0;1.53;
ETE18EnC12;25;0;1;5.32;
ETE18Fluid01;25;0;1;8.19;
ETE18Model11;25;0;0;1.68;
ETE18Techno21;25;1;0;1.99;
AUT18Ana11;25;1;0;2.49;
AUT18EnA111;25;0;0;4.47;
AUT18EnA121;25;0;0;2.01;
AUT18EnB221;25;1;1;9.34;
AUT18Meca01;25;0;1;5.0;
AUT18Signal21;25;1;0;2.2;
PRN15DevWeb01;26;0;0;2.09;
PRN15EnB211;26;1;0;3.41;
PRN15Num21;26;0;1;6.6;14.06
PRN15Signal31;26;0;0;3.43;
ETE15Thermo31;26;1;0;2.99;
AUT15Control11;26;0;0;0.93;
AUT15Music01;26;0;1;9.66;8.02
AUT15Num11;26;1;0;0.65;
AUT15Techno01;26;0;1;9.01;19.58
PRN16EnA111;26;0;0;1.85;
PRN16EnB211;26;1;0;0.83;
PRN16Meca11;26;1;0;1.46;
ETE16Num31;26;0;0;0.66;
AUT16Elec01;26;1;0;1.57;
AUT16Logic11;26;0;0;1.33;
AUT16Num01;26;0;0;3.64;
AUT16Prog11;26;1;1;7.77;12.05
ETE17Ana11;26;0;0;3.32;
ETE17Optique01;26;0;0;1.06;
ETE17Prog11;26;0;0;1.47;
AUT17Meca02;26;0;0;2.5;
PRN18Control31;26;0;1;5.35;
PRN18Mesure11;26;1;1;7.53;
ETE18Thermo01;26;1;0;4.64;
AUT18LinAlg02;26;0;1;5.26;
AUT18Meca01;26;1;0;3.19;
PRN15Data01;27;0;1;7.76;1.18
PRN15EnA111;27;0;0;4.89;
PRN15EnB111;27;1;0;2.04;
PRN15EnB212;27;0;1;8.05;1.55
PRN15Meca11;27;0;0;4.66;
PRN15Meca12;27;1;1;8.95;17.87
PRN15Prog02;27;0;1;5.39;13.9
ETE15Elec11;27;1;0;0.7;
ETE15EnA12;27;0;0;4.61;
ETE15EnA21;27;0;0;2.75;
ETE15Logic02;27;1;1;9.79;17.24
ETE15Stats31;27;1;0;4.3;
ETE15Thermo31;27;0;1;8.77;12.11
AUT15Ana21;27;0;0;0.6;
AUT15Logic02;27;1;1;8.49;7.4
AUT15Prog01;27;0;0;0.34;
AUT15Prog32;27;1;0;0.91;
AUT15Techno12;27;0;0;4.81;
AUT15Techno21;27;1;0;0.54;
PRN16Ana12;27;0;1;6.09;4.62
PRN16EnA211;27;1;1;9.22;0.35
PRN16EnB122;27;1;0;3.77;
PRN16Music11;27;0;1;5.09;0.69
PRN16Num11;27;1;1;8.53;18.06
PRN16Proba01;27;0;0;1.62;
PRN16Prog11;27;0;0;4.05;
ETE16Comp11;27;1;1;5.27;1.86
ETE16EnA22;27;1;1;5.39;15.3
ETE16EnB12;27;0;0;0.49;
ETE16EnC11;27;1;1;5.26;16.98
ETE16Logic02;27;0;1;6.53;3.8
ETE16Techno21;27;1;0;0.11;
ETE16Thermo01;27;1;1;7.5;14.84
AUT16Ana01;27;0;1;9.41;11.82
AUT16DevWeb11;27;0;1;8.48;9.97
AUT16Elec21;27;1;1;5.82;2.53
AUT16Logic11;27;1;0;3.62;
AUT16Num41;27;1;1;5.45;0.26
AUT16Signal11;27;1;1;7.81;8.73
AUT16Thermo01;27;0;0;0.82;
PRN17Ana21;27;0;0;1.07;
PRN17Complex21;27;0;0;1.24;
PRN17Control11;27;1;0;0.05;
PRN17Data11;27;0;1;6.54;19.7
PRN17EnA111;27;1;1;9.41;19.69
PRN17EnA212;27;1;0;4.84;
PRN17EnB112;27;1;1;6.83;7.14
PRN17Fluid01;27;1;1;8.53;8.43
PRN17Fluid31;27;1;0;3.77;
PRN17LinAlg11;27;0;0;4.6;
PRN17Logic21;27;0;1;5.48;0.32
PRN17Num11;27;1;1;9.52;2.46
PRN17Techno21;27;0;1;6.47;10.67
ETE17Comb01;27;1;1;6.78;3.68
ETE17EnA22;27;0;1;6.95;8.01
ETE17Num31;27;1;0;1.82;
ETE17Prog01;27;0;0;2.8;
ETE17Signal11;27;1;1;6.89;9.11
ETE17Techno11;27;1;0;4.14;
ETE17Thermo31;27;1;0;2.06;
AUT17Ana21;27;1;1;8.82;1.18
AUT17EnA212;27;0;1;7.84;8.27
AUT17LinAlg11;27;1;1;6.74;17.29
AUT17Proba01;27;1;0;4.05;
AUT17Signal21;27;1;0;1.54;
AUT17Stats11;27;1;1;7.57;6.86
AUT17Stats21;27;0;1;8.32;10.46
PRN18Ana41;27;1;1;7.95;
PRN18Control11;27;1;0;1.69;
PRN18EnA122;27;0;0;4.08;
PRN18EnB212;27;1;1;8.94;
PRN18LinAlg01;27;1;0;2.72;
PRN18LinAlg02;27;0;0;4.08;
PRN18LinAlg11;27;1;0;1.75;
PRN18Model02;27;1;1;9.67;
PRN18Music01;27;1;0;3.17;
PRN18Optique01;27;1;1;6.8;
ETE18Ana11;27;1;0;4.08;
AUT18Data11;27;1;1;8.9;
AUT18Elec01;27;0;0;3.17;
AUT18EnA112;27;1;1;6.81;
AUT18EnA221;27;0;1;9.77;
AUT18Techno01;27;0;1;7.96;
PRN15Ana01;28;0;0;1.02;
PRN15Comp01;28;0;0;0.28;
PRN15Comp02;28;0;0;3.28;
PRN15Complex01;28;1;0;2.44;
PRN15DevWeb11;28;0;1;6.58;18.47
PRN15Elec01;28;0;0;0.1;
PRN15EnA211;28;1;1;6.72;9.33
PRN15Fourier11;28;1;0;0.24;
PRN15LinAlg01;28;0;0;2.57;
PRN15Meca11;28;1;0;2.86;
PRN15Prog01;28;1;0;2.84;
PRN15Techno22;28;0;0;4.11;
PRN15Thermo21;28;1;1;5.03;10.57
ETE15Ana11;28;1;0;2.72;
ETE15Comb01;28;1;0;1.71;
ETE15Control21;28;1;0;2.47;
ETE15Data01;28;1;0;3.95;
ETE15EnA21;28;1;0;2.06;
ETE15LinAlg01;28;1;1;7.8;16.58
ETE15Logic02;28;0;0;3.03;
ETE15Proba01;28;0;0;3.7;
ETE15ProgLin1;28;1;0;0.1;
ETE15Signal11;28;1;1;7.35;4.7
AUT15Ana11;28;0;1;7.82;19.38
AUT15Comp21;28;1;0;2.88;
AUT15Complex01;28;1;0;2.48;
AUT15Data01;28;0;1;6.12;16.38
AUT15Fluid01;28;1;1;5.03;14.95
AUT15LinAlg01;28;1;0;1.55;
AUT15Signal11;28;1;0;0.3;
AUT15Signal21;28;1;1;6.54;9.11
AUT15Thermo11;28;1;0;0.53;
AUT15Thermo21;28;1;1;7.02;15.46
PRN16Algo21;28;1;0;1.8;
PRN16Ana11;28;1;1;8.66;12.16
PRN16Ana21;28;0;1;7.02;15.24
PRN16Control11;28;0;0;3.1;
PRN16EnA111;28;1;1;8.96;6.92
PRN16EnA121;28;1;0;2.46;
PRN16EnB122;28;1;0;4.74;
PRN16Mesure01;28;0;1;7.85;12.75
PRN16Model01;28;1;1;7.01;19.6
PRN16Music01;28;1;0;0.91;
PRN16Techno03;28;0;1;8.08;10.13
ETE16Ana21;28;0;1;8.24;6.47
ETE16EnA11;28;1;0;2.89;
ETE16EnB11;28;0;1;8.28;7.64
ETE16EnC11;28;0;0;2.27;
ETE16LinAlg01;28;0;0;1.96;
ETE16Logic02;28;1;1;5.67;18.82
ETE16Mat11;28;1;1;7.8;9.49
ETE16Proba01;28;1;0;3.62;
ETE16ProgLin1;28;0;1;7.08;1.72
AUT16Ana31;28;0;0;4.6;
AUT16Data02;28;1;0;2.19;
AUT16EnA222;28;1;0;4.24;
AUT16EnB222;28;0;1;6.05;19.17
AUT16Fluid11;28;1;0;1.02;
AUT16Fluid21;28;0;1;5.65;6.73
AUT16Logic11;28;1;0;1.49;
AUT16Meca02;28;0;1;8.59;16.24
AUT16Num41;28;0;1;9.47;19.93
AUT16Signal11;28;1;0;0.26;
AUT16Topo21;28;1;1;8.29;6.17
PRN17Ana21;28;0;0;2.99;
PRN17Complex21;28;0;1;9.65;12.61
PRN17Data01;28;0;1;7.27;3.89
PRN17Data21;28;1;0;4.08;
PRN17DevWeb01;28;1;1;6.44;14.92
PRN17EnA222;28;1;1;9.27;19.29
PRN17Mesure11;28;1;0;3.61;
PRN17Model02;28;0;1;9.4;2.84
PRN17Signal31;28;1;1;9.96;12.53
PRN17Techno03;28;0;0;4.55;
PRN17Techno22;28;1;1;9.95;7.27
ETE17EnA22;28;1;1;8.06;7.92
ETE17EnB22;28;0;1;8.83;17.57
ETE17Mesure01;28;0;0;0.11;
ETE17ProgLin1;28;1;1;8.97;7.22
ETE17Stats31;28;0;1;7.52;15.85
AUT17Comb01;28;0;0;0.94;
AUT17Data02;28;1;0;0.74;
AUT17EnA121;28;1;1;7.36;8.45
AUT17EnB111;28;0;1;6.47;9.93
AUT17EnB122;28;1;0;0.22;
AUT17Fluid01;28;0;1;6.57;10.03
AUT17LinAlg02;28;0;1;7.59;0.58
AUT17Logic02;28;0;1;9.23;4.77
AUT17Num11;28;0;1;9.61;15.97
AUT17Prog31;28;0;1;8.94;17.76
AUT17Techno01;28;1;1;5.6;10.45
PRN18Ana41;28;0;1;5.97;
PRN18Complex11;28;0;1;6.55;
PRN18Control31;28;0;0;1.09;
PRN18DevWeb11;28;0;0;1.25;
PRN18EnB121;28;0;0;3.35;
PRN18EnB211;28;1;1;8.64;
PRN18Logic03;28;1;1;7.12;
PRN18Logic21;28;0;0;0.66;
PRN18Mesure11;28;0;1;6.09;
PRN18Net01;28;0;0;1.97;
PRN18Num01;28;1;0;0.13;
PRN18Prog21;28;0;0;0.77;
PRN18Stats11;28;1;1;6.36;
PRN18Techno02;28;0;1;8.63;
ETE18EnB11;28;1;1;8.32;
ETE18Num31;28;1;1;7.55;
ETE18Prog21;28;1;1;6.77;
AUT18Comb21;28;0;0;4.11;
AUT18Data01;28;0;0;1.58;
AUT18EnA112;28;0;0;3.55;
AUT18EnA211;28;1;0;0.84;
AUT18EnA222;28;0;1;5.27;
AUT18LinAlg21;28;0;0;2.22;
AUT18Logic11;28;0;1;8.7;
AUT18Logic31;28;0;1;7.21;
AUT18Prog01;28;0;1;7.73;
AUT18Prog11;28;1;0;2.85;
AUT18Signal11;28;0;0;3.15;
PRN15Algo21;29;1;0;3.9;
PRN15Ana11;29;0;0;3.8;
PRN15Ana21;29;0;0;3.67;
PRN15Comb01;29;1;0;2.82;
PRN15Comb11;29;0;0;4.49;
PRN15Comp01;29;0;0;4.08;
PRN15Comp02;29;0;0;0.32;
PRN15Complex01;29;0;0;3.84;
PRN15Complex02;29;0;1;7.95;18.61
PRN15Data01;29;1;1;7.47;11.2
PRN15Data11;29;1;0;1.1;
PRN15DevWeb11;29;0;0;0.37;
PRN15EnA111;29;1;1;7.79;9.18
PRN15EnA121;29;1;1;9.25;16.69
PRN15EnA211;29;1;0;2.63;
PRN15EnA212;29;1;1;8.02;16.76
PRN15EnA222;29;1;0;3.45;
PRN15Fluid11;29;1;0;3.89;
PRN15Fourier13;29;0;1;9.75;15.8
PRN15LinAlg11;29;1;1;6.89;13.09
PRN15Mat21;29;0;1;5.74;7.59
PRN15Model02;29;0;1;8.31;1.54
PRN15Music01;29;1;1;5.38;17.13
PRN15Music11;29;0;0;2.8;
PRN15Net01;29;0;0;4.13;
PRN15Num11;29;0;0;1.69;
PRN15Num61;29;1;1;8.08;6.0
PRN15Optique01;29;0;1;7.3;0.85
PRN15Optique11;29;0;1;6.47;4.85
PRN15Proba01;29;0;1;8.27;16.45
PRN15Proba21;29;0;1;7.47;9.38
PRN15Prog02;29;0;1;9.73;4.44
PRN15Prog21;29;0;0;4.51;
PRN15Stats11;29;1;1;6.46;17.58
PRN15Techno01;29;0;0;3.62;
PRN15Techno04;29;0;1;9.04;16.11
PRN15Techno21;29;1;1;5.22;14.31
ETE15Algo11;29;1;1;7.41;0.18
ETE15Ana01;29;1;0;0.31;
ETE15Ana11;29;1;0;3.1;
ETE15Ana21;29;0;0;2.17;
ETE15Comp11;29;0;1;8.93;14.9
ETE15Complex01;29;1;1;6.59;11.45
ETE15Control21;29;0;0;2.75;
ETE15EnA11;29;1;0;3.86;
ETE15EnA21;29;0;1;7.8;2.37
ETE15EnB11;29;1;0;4.4;
ETE15EnB21;29;0;1;7.81;4.19
ETE15EnC11;29;0;0;1.97;
ETE15EnC12;29;1;1;9.08;3.85
ETE15Fourier21;29;0;1;9.25;18.69
ETE15LinAlg01;29;0;0;4.29;
ETE15Logic01;29;1;0;1.8;
ETE15Mesure01;29;0;0;0.5;
ETE15Model11;29;0;0;3.16;
ETE15Num31;29;1;0;0.1;
ETE15Optique01;29;1;1;6.09;0.4
ETE15Proba01;29;0;1;7.1;0.35
ETE15Prog01;29;0;1;6.44;2.11
ETE15Prog11;29;1;0;1.29;
ETE15Prog21;29;0;0;2.44;
ETE15Signal11;29;1;1;5.92;15.34
ETE15Signal41;29;0;0;4.95;
ETE15Stats31;29;1;1;5.04;0.27
ETE15Techno01;29;0;0;3.82;
ETE15Thermo31;29;0;1;8.44;14.54
AUT15Algo11;29;1;1;5.86;4.8
AUT15Ana01;29;1;0;0.29;
AUT15Comb21;29;1;0;1.9;
AUT15Comp21;29;1;1;7.27;9.17
AUT15Complex01;29;1;1;7.97;0.05
AUT15Data01;29;0;0;3.94;
AUT15Data11;29;0;1;5.63;6.63
AUT15EnA112;29;0;0;2.91;
AUT15EnA121;29;1;1;6.41;19.36
AUT15EnA221;29;0;0;1.35;
AUT15EnB112;29;0;1;7.89;15.17
AUT15Fluid01;29;0;1;8.27;6.48
AUT15LinAlg02;29;0;0;3.37;
AUT15LinAlg11;29;0;0;1.47;
AUT15Logic02;29;1;0;3.2;
AUT15Mesure01;29;0;0;2.57;
AUT15Num41;29;1;1;5.37;3.94
AUT15Num71;29;1;0;2.97;
AUT15Proba01;29;0;1;7.38;3.32
AUT15Proba11;29;0;0;1.83;
AUT15Prog11;29;0;1;9.12;14.97
AUT15Prog32;29;1;0;2.86;
AUT15Techno12;29;0;1;8.53;15.23
AUT15Techno22;29;1;1;9.02;9.46
AUT15Thermo21;29;0;1;6.76;0.66
AUT15Topo21;29;0;1;9.45;10.02
PRN16Algo21;29;0;0;2.6;
PRN16Ana21;29;0;0;2.21;
PRN16Comb11;29;1;1;7.59;17.56
PRN16Complex21;29;1;1;9.69;5.9
PRN16Control11;29;0;1;6.85;18.73
PRN16Data01;29;1;1;6.07;2.78
PRN16Data21;29;1;1;8.52;7.22
PRN16DevWeb11;29;0;1;9.29;9.56
PRN16Elec01;29;0;0;0.54;
PRN16EnA112;29;0;1;8.46;7.58
PRN16EnA121;29;0;0;0.75;
PRN16EnA211;29;1;1;5.82;17.87
PRN16EnA221;29;1;0;0.14;
PRN16EnA222;29;0;0;4.21;
PRN16EnB111;29;1;0;1.14;
PRN16EnB121;29;1;0;0.73;
PRN16EnB122;29;0;0;2.08;
PRN16EnB212;29;0;0;4.85;
PRN16Fluid01;29;0;1;6.56;17.31
PRN16Fourier12;29;0;0;1.94;
PRN16LinAlg02;29;0;1;8.88;1.83
PRN16Logic01;29;0;1;7.41;1.04
PRN16Logic21;29;0;1;6.84;11.64
PRN16Mat21;29;1;1;7.23;0.3
PRN16Meca01;29;1;1;8.16;10.16
PRN16Meca11;29;0;0;3.88;
PRN16Meca12;29;0;1;6.0;16.93
PRN16Net12;29;1;0;0.74;
PRN16Num01;29;1;0;4.05;
PRN16Num21;29;0;0;4.8;
PRN16Proba01;29;1;1;6.72;7.89
PRN16Proba11;29;0;0;1.1;
PRN16Proba21;29;1;0;0.69;
PRN16ProgLin1;29;1;1;9.17;0.02
PRN16Signal31;29;1;1;9.35;4.75
PRN16Stats11;29;1;1;5.19;13.9
PRN16Techno02;29;0;0;1.02;
PRN16Techno03;29;0;0;3.47;
PRN16Techno04;29;1;1;9.04;6.35
PRN16Thermo11;29;0;0;2.27;
PRN16Topo11;29;1;0;1.68;
ETE16Algo11;29;1;1;7.48;7.93
ETE16Ana11;29;1;0;3.41;
ETE16Comb11;29;0;1;7.96;0.94
ETE16Data01;29;0;1;5.38;3.37
ETE16Data31;29;0;0;4.73;
ETE16EnA11;29;0;1;7.28;18.99
ETE16EnB12;29;0;1;7.55;18.0
ETE16EnB21;29;0;1;6.09;8.64
ETE16EnC11;29;0;1;6.59;3.62
ETE16EnC21;29;1;0;2.29;
ETE16Fluid01;29;0;0;1.35;
ETE16Fourier11;29;1;1;6.07;7.79
ETE16LinAlg01;29;1;0;4.82;
ETE16Logic01;29;1;1;8.34;13.24
ETE16Mesure01;29;1;1;8.71;18.55
ETE16Music01;29;0;0;1.82;
ETE16Num11;29;0;1;5.18;16.61
ETE16Prog01;29;0;0;4.45;
ETE16Signal11;29;0;1;6.66;3.82
ETE16Techno01;29;0;1;6.36;13.85
ETE16Thermo01;29;0;0;1.49;
AUT16Comb01;29;0;1;8.83;10.91
AUT16Complex01;29;0;0;4.45;
AUT16Elec21;29;1;0;0.41;
AUT16EnA221;29;0;1;6.29;6.08
AUT16EnB111;29;0;0;1.46;
AUT16EnB221;29;0;0;1.72;
AUT16EnB222;29;0;1;6.52;7.44
AUT16Fluid01;29;1;0;0.24;
AUT16Fluid11;29;0;1;9.21;3.96
AUT16LinAlg01;29;1;1;8.33;19.78
AUT16Logic01;29;0;1;9.86;19.77
AUT16Num01;29;1;1;6.0;9.07
AUT16Num11;29;1;0;1.49;
AUT16Num41;29;0;0;3.35;
AUT16Prog01;29;1;1;7.13;7.2
AUT16Signal11;29;1;1;6.55;1.95
AUT16Signal21;29;0;1;6.28;7.73
AUT16Techno01;29;1;1;8.85;18.86
AUT16Techno22;29;1;1;7.96;19.9
AUT16Thermo01;29;0;0;1.6;
AUT16Topo01;29;1;1;5.01;11.87
AUT16Topo21;29;0;1;7.3;16.86
PRN17Comp01;29;0;1;8.0;7.61
PRN17Complex02;29;0;1;6.05;3.55
PRN17Control11;29;1;0;2.0;
PRN17Data21;29;0;1;6.94;13.16
PRN17EnA111;29;1;1;8.74;16.6
PRN17EnA121;29;1;0;3.64;
PRN17EnA122;29;0;0;0.05;
PRN17EnA211;29;1;0;3.42;
PRN17EnA212;29;1;1;7.92;10.59
PRN17EnB111;29;1;1;6.34;9.59
PRN17EnB212;29;0;1;9.91;17.73
PRN17Fluid11;29;0;0;0.77;
PRN17Fluid31;29;1;1;8.41;6.75
PRN17Fourier11;29;1;0;3.23;
PRN17Fourier13;29;0;1;6.48;6.23
PRN17LinAlg11;29;1;1;9.65;0.4
PRN17LinAlg21;29;0;1;7.57;9.39
PRN17Logic02;29;0;0;2.24;
PRN17Logic21;29;0;1;7.06;13.14
PRN17Meca01;29;1;0;2.22;
PRN17Meca12;29;1;1;6.95;17.89
PRN17Mesure11;29;0;0;3.31;
PRN17Model01;29;1;0;3.23;
PRN17Music01;29;1;1;9.84;7.35
PRN17Net11;29;1;1;8.58;7.13
PRN17Num01;29;1;1;9.51;5.63
PRN17Num11;29;0;1;6.97;1.58
PRN17Num21;29;1;0;2.88;
PRN17Prog01;29;0;0;2.44;
PRN17Signal11;29;0;0;3.43;
PRN17Signal31;29;1;0;1.1;
PRN17Techno01;29;1;0;2.66;
PRN17Techno03;29;1;0;0.27;
PRN17Thermo11;29;1;0;2.97;
PRN17Topo01;29;1;1;6.86;17.02
ETE17Ana11;29;1;1;8.23;3.96
ETE17Comb01;29;0;0;1.37;
ETE17Comb11;29;0;0;3.05;
ETE17Comp11;29;1;1;6.09;4.73
ETE17Control21;29;1;1;9.72;13.64
ETE17DevWeb01;29;0;0;3.6;
ETE17EnA12;29;0;0;4.46;
ETE17EnA21;29;0;1;5.29;11.83
ETE17EnB12;29;1;1;9.27;0.16
ETE17EnB21;29;1;0;3.22;
ETE17Fourier11;29;1;0;0.49;
ETE17Fourier21;29;1;1;9.85;5.31
ETE17LinAlg01;29;0;1;9.59;8.05
ETE17Logic01;29;1;0;0.75;
ETE17Mat11;29;1;0;4.13;
ETE17Model11;29;1;0;1.37;
ETE17Music01;29;1;0;0.77;
ETE17Num31;29;1;1;6.93;1.99
ETE17ProgLin1;29;1;1;9.81;6.61
ETE17Signal11;29;0;1;6.76;10.84
ETE17Techno01;29;0;0;4.97;
AUT17Algo11;29;0;0;3.46;
AUT17Ana11;29;0;1;6.92;5.47
AUT17Ana21;29;0;1;8.81;5.78
AUT17Ana31;29;1;1;8.12;10.1
AUT17Comb01;29;1;1;5.29;2.18
AUT17Comb02;29;0;0;0.77;
AUT17Comb21;29;0;0;1.54;
AUT17Complex01;29;0;0;1.8;
AUT17Control11;29;0;1;5.75;1.5
AUT17Data02;29;1;0;2.46;
AUT17Elec21;29;1;1;9.23;1.54
AUT17EnA111;29;0;1;7.75;6.83
AUT17EnA212;29;1;0;2.21;
AUT17EnB111;29;1;1;7.01;5.27
AUT17EnB221;29;1;0;1.84;
AUT17Fluid11;29;0;1;5.55;17.58
AUT17Fluid21;29;1;0;1.62;
AUT17LinAlg01;29;1;1;6.34;10.31
AUT17Logic31;29;1;0;0.94;
AUT17Meca01;29;0;0;2.02;
AUT17Meca02;29;1;0;1.06;
AUT17Mesure11;29;1;0;3.65;
AUT17Music01;29;1;1;6.82;2.83
AUT17Num01;29;0;1;9.98;18.26
AUT17Num11;29;0;1;5.25;14.34
AUT17Proba11;29;1;1;6.15;18.68
AUT17Prog31;29;1;0;2.49;
AUT17Signal11;29;1;1;8.87;4.76
AUT17Techno12;29;0;1;9.7;13.53
PRN18Ana01;29;1;0;3.83;
PRN18Ana21;29;1;1;9.24;
PRN18Comb01;29;0;0;4.34;
PRN18Comp01;29;0;0;2.86;
PRN18Comp02;29;1;0;1.84;
PRN18Complex01;29;0;0;0.39;
PRN18Complex11;29;1;0;2.46;
PRN18Data11;29;0;1;8.75;
PRN18Data21;29;0;0;3.84;
PRN18DevWeb01;29;1;1;6.21;
PRN18Elec01;29;0;0;1.17;
PRN18EnA122;29;1;0;1.74;
PRN18EnA211;29;0;1;6.55;
PRN18EnA212;29;0;0;4.55;
PRN18EnA222;29;0;1;8.23;
PRN18EnB111;29;1;0;2.02;
PRN18EnB122;29;1;0;2.69;
PRN18EnB212;29;1;1;8.17;
PRN18Fluid11;29;1;1;5.2;
PRN18LinAlg11;29;1;1;9.83;
PRN18Logic03;29;1;0;4.47;
PRN18Mat21;29;1;1;7.22;
PRN18Meca01;29;1;1;8.25;
PRN18Meca02;29;1;1;5.58;
PRN18Meca12;29;1;1;9.51;
PRN18Mesure11;29;0;1;5.21;
PRN18Music11;29;0;0;0.25;
PRN18Net01;29;1;0;0.09;
PRN18Optique01;29;1;1;6.3;
PRN18Proba11;29;0;0;0.96;
PRN18Prog02;29;0;1;8.8;
PRN18Signal31;29;0;1;6.52;
PRN18Stats21;29;1;1;9.83;
PRN18Techno01;29;0;0;1.99;
PRN18Techno03;29;0;0;2.07;
PRN18Techno21;29;0;0;2.89;
PRN18Techno22;29;0;1;8.51;
PRN18Thermo01;29;0;0;4.16;
PRN18Thermo21;29;1;0;0.41;
PRN18Topo01;29;0;1;7.43;
PRN18Topo11;29;0;0;0.85;
ETE18Algo11;29;1;1;5.98;
ETE18Ana01;29;0;1;9.07;
ETE18Ana11;29;1;1;9.51;
ETE18Comb11;29;0;0;1.96;
ETE18Complex01;29;0;1;5.98;
ETE18Control21;29;0;0;3.95;
ETE18Data01;29;1;1;5.84;
ETE18Data31;29;0;0;2.82;
ETE18DevWeb01;29;1;1;6.08;
ETE18Elec11;29;0;0;4.96;
ETE18EnB11;29;1;1;6.62;
ETE18EnB22;29;1;0;1.11;
ETE18EnC11;29;0;0;4.51;
ETE18Fluid01;29;0;0;0.13;
ETE18LinAlg11;29;1;1;6.78;
ETE18Mat11;29;1;1;8.68;
ETE18Model11;29;0;0;4.58;
ETE18Music01;29;0;1;9.53;
ETE18Num31;29;1;1;9.5;
ETE18Prog21;29;1;0;2.6;
ETE18ProgLin1;29;1;1;5.5;
ETE18Signal41;29;0;1;8.24;
ETE18Techno01;29;1;0;0.81;
ETE18Techno11;29;1;0;4.06;
ETE18Techno21;29;0;0;2.01;
AUT18Algo11;29;0;0;1.28;
AUT18Ana01;29;1;0;4.17;
AUT18Ana21;29;0;0;0.68;
AUT18Comp21;29;0;0;0.75;
AUT18Complex01;29;0;1;5.28;
AUT18Data11;29;0;0;4.55;
AUT18DevWeb11;29;1;1;5.12;
AUT18EnA121;29;1;1;9.51;
AUT18EnA122;29;1;1;9.86;
AUT18EnA211;29;0;0;0.55;
AUT18EnA221;29;0;1;7.57;
AUT18EnB112;29;0;1;7.29;
AUT18EnB221;29;0;1;8.54;
AUT18Fluid21;29;1;1;8.63;
AUT18LinAlg01;29;1;1;6.47;
AUT18LinAlg11;29;0;0;0.62;
AUT18Logic01;29;0;1;5.61;
AUT18Logic02;29;1;0;1.48;
AUT18Logic11;29;1;0;0.78;
AUT18Logic31;29;0;1;9.75;
AUT18Mesure11;29;1;0;2.2;
AUT18Num01;29;1;0;0.84;
AUT18Num51;29;0;0;0.04;
AUT18Proba01;29;1;0;3.92;
AUT18Proba11;29;0;0;0.91;
AUT18Prog31;29;1;1;8.83;
AUT18Prog32;29;0;0;4.84;
AUT18Signal11;29;1;1;5.65;
AUT18Stats11;29;1;1;5.88;
AUT18Techno01;29;0;0;1.04;
AUT18Techno11;29;1;1;7.67;
AUT18Techno12;29;0;1;7.26;
AUT18Thermo11;29;0;1;8.74;
AUT18Thermo21;29;1;0;1.77;
AUT18Topo01;29;0;1;5.1;
PRN15Ana01;30;0;0;1.98;
PRN15Ana11;30;0;1;6.33;8.78
PRN15Comb01;30;1;1;6.14;19.37
PRN15Complex11;30;0;1;5.47;5.3
PRN15Complex21;30;0;1;5.87;5.94
PRN15Control11;30;0;1;9.52;0.84
PRN15DevWeb01;30;0;1;5.41;9.13
PRN15DevWeb11;30;1;1;7.07;0.68
PRN15Elec01;30;1;1;5.09;9.37
PRN15EnA111;30;1;1;7.19;14.37
PRN15EnB112;30;0;1;9.47;14.18
PRN15EnB212;30;0;1;8.33;5.91
